transaction_id,date,store_id,article_id,quantity,selling_price,currency,discount_pct,customer_id,weather_condition
TXN-105975,2024-03-07,S-002,ART-00038,2,1177.36,TRY,0.0,NULL,Humid
TXN-103730,04-03-2024,S-004,ART-00015,3,471.1,TRY,0.0,CUST-000130,Sunny
TXN-100491,01-03-2024,S-004,ART-00019,1,431.19,TRY,12.1,CUST-000331,Rainy
TXN-101182,2024-03-02,S-002,ART-00032,1,490.9,TRY,0.0,CUST-000798,Rainy
TXN-101376,2024-03-02,S-003,ART-00024,2,52882.0,KRS,0.0,CUST-000253,Cold
TXN-105015,2024-03-06,S-002,ART-00033,1,374.08,TRY,0.0,CUST-000309,Humid
TXN-116235,2024-03-17,S-005,ART-00021,3,6803.71,TRY,13.4,CUST-001136,Sunny
TXN-117011,18-03-2024,S-004,ART-00007,3,687.31,TRY,0.0,CUST-000612,Cloudy
TXN-104759,2024-03-06,S-001,ART-00020,1,2554.65,TRY,0.0,CUST-000666,Cold
TXN-110305,2024-03-11,S-004,ART-00036,1,67.75,TRY,0.0,NULL,Cloudy
TXN-124013,2024-03-26,S-004,ART-00081,1,729.15,TRY,0.0,CUST-000132,Cold
TXN-106041,07-03-2024,S-003,ART-00016,1,29676.0,KRS,0.0,CUST-001319,Hot
TXN-102842,2024-03-03,S-004,ART-00007,2,685.62,TRY,0.0,CUST-001068,Rainy
TXN-104181,2024-03-05,S-002,ART-00011,2,252.13,TRY,35.1,CUST-000355,Cold
TXN-118646,2024-03-20,S-004,ART-00033,1,349.29,TRY,10.7,CUST-000623,Cold
TXN-104087,2024-03-05,S-001,ART-00007,1,712.45,TRY,0.0,CUST-000163,Cold
TXN-126232,2024-03-29,S-004,ART-00106,1,1633.63,TRY,13.4,CUST-000251,Sunny
TXN-102888,2024-03-03,S-005,ART-00008,1,329.01,TRY,0.0,CUST-001224,Humid
TXN-108877,2024-03-10,S-002,ART-00043,1,3286.63,TRY,7.1,CUST-000919,Rainy
TXN-120924,2024-03-23,S-002,ART-00022,4,523.51,TRY,0.0,CUST-000931,Sunny
TXN-112272,2024-03-13,S-005,ART-00014,1,548.32,TRY,9.3,CUST-001065,Humid
TXN-106672,2024-03-08,S-002,ART-00055,2,3542.49,TRY,0.0,CUST-000647,Sunny
TXN-114998,2024-03-16,S-005,ART-00019,3,463.4,TRY,0.0,CUST-000843,Hot
TXN-109212,2024-03-10,S-003,ART-00018,2,39903.0,KRS,0.0,CUST-000085,Sunny
TXN-117751,2024-03-19,S-003,ART-00032,4,49218.0,KRS,0.0,CUST-000524,Sunny
TXN-125804,2024-03-29,S-001,ART-00031,3,864.39,TRY,12.4,CUST-000958,Rainy
TXN-112582,2024-03-14,S-002,ART-00098,3,1143.96,TRY,0.0,CUST-000264,Cloudy
TXN-119024,2024-03-21,S-001,ART-00030,3,2844.63,TRY,0.0,NULL,Sunny
TXN-128115,2024-03-31,S-002,ART-00026,1,834.67,TRY,0.0,CUST-000016,Cold
TXN-105603,2024-03-06,S-005,ART-00043,1,3268.86,TRY,38.3,CUST-001435,Hot
TXN-127479,2024-03-30,S-004,ART-00033,1,364.72,TRY,0.0,CUST-001456,Cloudy
TXN-113922,2024-03-15,S-004,ART-00161,4,120.11,TRY,14.8,CUST-000331,Rainy
TXN-105731,2024-03-07,S-001,ART-00030,1,3007.17,TRY,9.6,CUST-001414,Humid
TXN-114746,2024-03-16,S-004,ART-00017,3,365.35,TRY,0.0,CUST-000757,Rainy
TXN-105297,2024-03-06,S-003,ART-00010,1,30280.0,KRS,7.1,CUST-000574,Cloudy
TXN-127227,2024-03-30,S-003,ART-00151,1,40192.0,KRS,0.0,CUST-000877,Rainy
TXN-112980,2024-03-14,S-004,ART-00031,1,902.71,TRY,0.0,CUST-000613,Sunny
TXN-119323,2024-03-21,S-003,ART-00014,1,57552.0,KRS,32.5,CUST-000240,Humid
TXN-125028,2024-03-28,S-001,ART-00011,1,238.42,TRY,0.0,CUST-000613,Hot
TXN-123895,2024-03-26,S-003,ART-00008,1,32018.0,KRS,0.0,CUST-000582,Cloudy
TXN-117697,2024-03-19,S-003,ART-00026,1,85416.0,KRS,0.0,CUST-001075,Rainy
TXN-110172,2024-03-11,S-003,ART-00006,2,32639.0,KRS,9.4,CUST-000680,Humid
TXN-120919,2024-03-23,S-002,ART-00017,1,355.88,TRY,12.9,CUST-001489,Hot
TXN-110066,2024-03-11,S-002,ART-00023,3,365.52,TRY,0.0,N/A,Humid
TXN-111539,2024-03-13,S-001,ART-00022,1,510.39,TRY,0.0,CUST-001304,Humid
TXN-107670,2024-03-09,S-002,ART-00024,1,532.98,TRY,0.0,CUST-000510,Rainy
TXN-106870,2024-03-08,S-003,ART-00018,1,37209.0,KRS,19.3,CUST-001054,Sunny
TXN-122834,2024-03-25,S-002,ART-00024,2,510.95,TRY,5.7,CUST-001205,Cloudy
TXN-128629,2024-03-31,S-005,ART-00135,1,5245.03,TRY,0.0,CUST-001425,Rainy
TXN-112993,2024-03-14,S-004,ART-00020,1,2553.78,TRY,34.2,CUST-000872,Humid
TXN-110473,2024-03-11,S-004,ART-00028,1,106.38,TRY,0.0,CUST-001376,Cloudy
TXN-109944,11-03-2024,S-002,ART-00016,4,309.31,TRY,0.0,CUST-001059,Rainy
TXN-109644,2024-03-10,S-005,ART-00198,1,326.19,TRY,13.1,CUST-000128,Sunny
TXN-114893,2024-03-16,S-004,ART-00030,1,2866.35,TRY,0.0,CUST-001328,Cold
TXN-112662,2024-03-14,S-002,ART-00035,3,653.94,TRY,0.0,CUST-000712,Sunny
TXN-128492,31-03-2024,S-004,ART-00023,1,376.91,TRY,14.3,N/A,Cold
TXN-106682,2024-03-08,S-002,ART-00026,1,790.0,TRY,5.7,CUST-000560,Hot
TXN-105429,2024-03-06,S-004,ART-00082,3,169.95,TRY,14.4,CUST-000192,Hot
TXN-109191,2024-03-10,S-003,ART-00014,1,54291.0,KRS,0.0,CUST-000642,Cold
TXN-121651,2024-03-24,S-002,ART-00124,1,523.52,TRY,0.0,CUST-000861,Rainy
TXN-103787,2024-03-04,S-004,ART-00146,3,128.67,TRY,0.0,CUST-001329,Cold
TXN-128619,2024-03-31,S-005,ART-00021,1,6689.11,TRY,0.0,CUST-000704,Cold
TXN-101785,2024-03-02,S-005,ART-00030,1,2835.65,TRY,0.0,NULL,Rainy
TXN-107117,2024-03-08,S-004,ART-00009,2,263.15,TRY,9.3,CUST-001144,Hot
TXN-116879,2024-03-18,S-004,ART-00027,5,1251.9,TRY,0.0,CUST-000681,Sunny
TXN-104684,2024-03-05,S-005,ART-00031,1,941.35,TRY,21.8,CUST-000219,Cold
TXN-110047,2024-03-11,S-002,ART-00165,4,92.63,TRY,21.0,CUST-000615,Sunny
TXN-122097,2024-03-24,S-003,ART-00039,3,70195.0,KRS,0.0,CUST-000646,Sunny
TXN-102039,03-03-2024,S-001,ART-00035,2,701.47,TRY,0.0,CUST-001447,Humid
TXN-120426,2024-03-22,S-004,ART-00014,4,535.41,TRY,0.0,CUST-001372,Cloudy
TXN-109282,2024-03-10,S-004,ART-00029,-1,585.68,TRY,0.0,CUST-000361,Rainy
TXN-119282,2024-03-21,S-003,ART-00008,1,32406.0,KRS,8.6,CUST-000948,Sunny
TXN-123362,2024-03-25,S-004,ART-00024,2,513.73,TRY,0.0,CUST-000220,Hot
TXN-112436,2024-03-14,S-001,ART-00192,2,4975.61,TRY,0.0,CUST-001246,Hot
TXN-127132,2024-03-30,S-003,ART-00042,2,13884.0,KRS,0.0,CUST-000934,Rainy
TXN-107877,2024-03-09,S-003,ART-00021,-3,674236.0,KRS,0.0,CUST-001305,Rainy
TXN-103341,2024-03-04,S-002,ART-00029,3,599.11,TRY,8.4,CUST-001499,Cold
TXN-119038,21-03-2024,S-001,ART-00011,5,252.75,TRY,0.0,CUST-000671,Cold
TXN-126223,2024-03-29,S-004,ART-00033,2,372.89,TRY,10.8,CUST-001249,Humid
TXN-105912,2024-03-07,S-002,ART-00036,1,63.46,TRY,0.0,CUST-000747,Rainy
TXN-128093,2024-03-31,S-002,ART-00038,4,1171.48,TRY,10.0,CUST-000474,Humid
TXN-122101,2024-03-24,S-004,ART-00006,1,320.31,TRY,8.4,CUST-001397,Cold
TXN-108515,2024-03-10,S-001,ART-00016,4,316.97,TRY,0.0,CUST-000446,Sunny
TXN-102032,2024-03-03,S-001,ART-00028,5,104.69,TRY,0.0,CUST-000957,Hot
TXN-121474,2024-03-24,S-001,ART-00019,1,433.04,TRY,0.0,N/A,Rainy
TXN-117198,2024-03-19,S-001,ART-00172,1,747.48,TRY,0.0,CUST-001201,Rainy
TXN-107236,2024-03-08,S-005,ART-00039,1,699.55,TRY,12.8,CUST-000448,Cloudy
TXN-112756,2024-03-14,S-002,ART-00137,1,4364.23,TRY,0.0,CUST-001307,Sunny
TXN-115328,2024-03-17,S-001,ART-00040,1,4806.86,TRY,0.0,CUST-000189,Sunny
TXN-127732,2024-03-30,S-005,ART-00031,1,863.76,TRY,0.0,CUST-000304,Cloudy
TXN-113984,2024-03-15,S-005,ART-00149,3,267.54,TRY,6.8,CUST-001067,Cloudy
TXN-101080,2024-03-02,S-002,ART-00022,3,512.75,TRY,0.0,CUST-001113,Hot
TXN-118611,2024-03-20,S-004,ART-00025,4,3289.21,TRY,29.0,CUST-000796,Sunny
TXN-115452,2024-03-17,S-002,ART-00007,2,667.01,TRY,0.0,CUST-001276,Cloudy
TXN-125557,2024-03-28,S-005,ART-00034,1,365.8,TRY,0.0,CUST-000328,Rainy
TXN-117727,19-03-2024,S-003,ART-00004,3,64835.0,KRS,9.5,CUST-000306,Humid
TXN-123935,2024-03-26,S-003,ART-00087,1,20917.0,KRS,0.0,CUST-001048,Humid
TXN-118204,2024-03-20,S-001,ART-00012,2,134.19,TRY,0.0,CUST-000573,Cold
TXN-119646,2024-03-22,S-001,ART-00035,3,671.26,TRY,7.8,CUST-001028,Humid
TXN-105650,2024-03-06,S-005,ART-00169,2,1889.82,TRY,0.0,CUST-001468,Cloudy
TXN-115301,2024-03-17,S-001,ART-00066,4,3832.48,TRY,26.4,CUST-000324,Cold
TXN-123726,2024-03-26,S-002,ART-00022,2,536.44,TRY,0.0,CUST-000213,Hot
TXN-114507,2024-03-16,S-003,ART-00039,3,76548.0,KRS,0.0,CUST-001284,Hot
TXN-103863,2024-03-04,S-004,ART-00096,1,448.17,TRY,12.3,CUST-000783,Sunny
TXN-102937,2024-03-03,S-005,ART-00001,1,4480.85,TRY,0.0,CUST-001314,Hot
TXN-103918,2024-03-04,S-005,ART-00013,1,495.71,TRY,8.2,CUST-000057,Hot
TXN-101690,2024-03-02,S-004,ART-00015,-1,456.63,TRY,0.0,CUST-000419,Cloudy
TXN-114348,2024-03-16,S-002,ART-00189,1,530.58,TRY,6.3,CUST-001278,Sunny
TXN-100306,2024-03-01,S-002,ART-00087,2,205.47,TRY,32.1,CUST-001222,Hot
TXN-104057,2024-03-05,S-001,ART-00014,1,554.49,TRY,0.0,NULL,Hot
TXN-119825,2024-03-22,S-002,ART-00020,3,2524.86,TRY,0.0,CUST-000218,Rainy
TXN-119384,2024-03-21,S-004,ART-00039,5,722.62,TRY,0.0,CUST-000979,Humid
TXN-128281,2024-03-31,S-004,ART-00011,2,246.94,TRY,0.0,CUST-000294,Rainy
TXN-109838,2024-03-11,S-001,ART-00028,4,104.24,TRY,0.0,CUST-000206,Cloudy
TXN-117616,2024-03-19,S-003,ART-00016,1,31621.0,KRS,0.0,CUST-000163,Sunny
TXN-109707,2024-03-10,S-005,ART-00087,1,201.87,TRY,0.0,CUST-000334,Hot
TXN-102314,2024-03-03,S-002,ART-00153,2,6182.01,TRY,0.0,CUST-000401,Hot
TXN-125954,2024-03-29,S-002,ART-00014,1,557.59,TRY,23.1,CUST-000454,Humid
TXN-122899,2024-03-25,S-002,ART-00004,4,659.02,TRY,0.0,CUST-000989,Humid
TXN-123930,2024-03-26,S-003,ART-00016,2,30020.0,KRS,0.0,CUST-000461,Hot
TXN-126707,2024-03-30,S-001,ART-00008,1,322.84,TRY,0.0,CUST-001340,Sunny
TXN-120706,2024-03-23,S-001,ART-00032,2,477.11,TRY,0.0,CUST-001431,Hot
TXN-109031,2024-03-10,S-002,ART-00035,2,711.19,TRY,15.8,CUST-000984,Cold
TXN-102063,2024-03-03,S-002,ART-00008,2,318.33,TRY,33.4,CUST-001407,Sunny
TXN-106471,2024-03-07,S-005,ART-00021,2,6906.39,TRY,0.0,CUST-000111,Hot
TXN-117401,2024-03-19,S-002,ART-00024,4,557.52,TRY,13.2,NA,Cold
TXN-106478,2024-03-07,S-005,ART-00006,1,345.02,TRY,16.3,CUST-001375,Cloudy
TXN-120284,2024-03-22,S-004,ART-00015,3,483.91,TRY,0.0,CUST-001079,Sunny
TXN-119952,2024-03-22,S-002,ART-00018,1,396.4,TRY,0.0,CUST-001253,Cold
TXN-105453,2024-03-06,S-004,ART-00023,2,369.1,TRY,0.0,CUST-000609,Sunny
TXN-111280,2024-03-12,S-004,ART-00027,1,1283.73,TRY,0.0,CUST-000196,Hot
TXN-126891,30-03-2024,S-002,ART-00143,2,537.1,TRY,0.0,CUST-001494,Humid
TXN-109907,2024-03-11,S-002,ART-00010,4,301.87,TRY,0.0,CUST-000556,Hot
TXN-104271,2024-03-05,S-002,ART-00017,5,376.19,TRY,0.0,CUST-001360,Sunny
TXN-108532,2024-03-10,S-001,ART-00023,2,378.29,TRY,0.0,CUST-000098,Hot
TXN-126673,2024-03-30,S-001,ART-00030,1,2813.04,TRY,7.5,CUST-001172,Rainy
TXN-120471,2024-03-22,S-005,ART-00035,3,711.89,TRY,28.0,CUST-001286,Humid
TXN-109096,2024-03-10,S-003,ART-00022,1,52286.0,KRS,0.0,CUST-000858,Cloudy
TXN-126078,2024-03-29,S-002,ART-00001,1,4850.74,TRY,0.0,CUST-001107,Rainy
TXN-123040,2024-03-25,S-002,ART-00028,2,103.11,TRY,0.0,CUST-000669,Hot
TXN-116973,2024-03-18,S-004,ART-00014,2,534.74,TRY,0.0,CUST-000920,Humid
TXN-103366,2024-03-04,S-002,ART-00029,2,623.18,TRY,25.8,CUST-000794,Cold
TXN-119055,2024-03-21,S-001,ART-00037,1,319.53,TRY,0.0,CUST-001416,Hot
TXN-105516,2024-03-06,S-004,ART-00012,1,142.17,TRY,39.5,CUST-001298,Sunny
TXN-111782,2024-03-13,S-002,ART-00017,1,353.5,TRY,15.9,CUST-000587,Rainy
TXN-117069,2024-03-18,S-004,ART-00023,2,362.48,TRY,0.0,CUST-001004,Rainy
TXN-115311,2024-03-17,S-001,ART-00027,1,1319.38,TRY,0.0,CUST-000172,Cloudy
TXN-102396,2024-03-03,S-003,ART-00007,2,68022.0,KRS,0.0,CUST-001468,Cloudy
TXN-122573,2024-03-24,S-005,ART-00018,1,398.73,TRY,0.0,CUST-000673,Sunny
TXN-105507,2024-03-06,S-004,ART-00004,2,679.73,TRY,15.8,CUST-000155,Rainy
TXN-118555,2024-03-20,S-003,ART-00054,4,239457.0,KRS,29.6,CUST-000748,Cloudy
TXN-100925,2024-03-02,S-001,ART-00029,2,616.82,TRY,0.0,CUST-000742,Hot
TXN-108135,2024-03-09,S-004,ART-00023,4,366.77,TRY,0.0,CUST-000672,Humid
TXN-124126,2024-03-26,S-005,ART-00004,1,658.87,TRY,0.0,CUST-001399,Sunny
TXN-112071,2024-03-13,S-004,ART-00034,2,358.38,TRY,9.9,CUST-000623,Cloudy
TXN-117738,2024-03-19,S-003,ART-00013,2,53985.0,KRS,0.0,NULL,Humid
TXN-111707,2024-03-13,S-002,ART-00028,1,100.8,TRY,0.0,CUST-001198,Rainy
TXN-108672,2024-03-10,S-001,ART-00006,2,330.01,TRY,0.0,CUST-000298,Cloudy
TXN-103125,2024-03-04,S-001,ART-00004,1,664.85,TRY,0.0,CUST-001419,Humid
TXN-122058,2024-03-24,S-003,ART-00126,3,47314.0,KRS,5.1,CUST-000379,Cloudy
TXN-119159,2024-03-21,S-002,ART-00031,4,891.69,TRY,0.0,CUST-000934,Sunny
TXN-107621,2024-03-09,S-002,ART-00006,1,347.23,TRY,0.0,CUST-000523,Humid
TXN-106560,2024-03-08,S-001,ART-00040,1,4956.38,TRY,0.0,CUST-001291,Cold
TXN-122800,2024-03-25,S-002,ART-00023,1,362.31,TRY,0.0,CUST-000516,Cold
TXN-109146,2024-03-10,S-003,ART-00011,1,25259.0,KRS,0.0,NA,Sunny
TXN-112721,2024-03-14,S-002,ART-00008,2,348.7,TRY,8.4,CUST-000344,Humid
TXN-109847,2024-03-11,S-002,ART-00046,1,601.46,TRY,5.4,CUST-001454,Hot
TXN-125164,28-03-2024,S-002,ART-00171,2,669.38,TRY,7.9,CUST-000589,Cloudy
TXN-127971,2024-03-31,S-002,ART-00007,3,703.48,TRY,0.0,CUST-001074,Humid
TXN-109628,2024-03-10,S-005,ART-00020,1,2767.72,TRY,0.0,CUST-000346,Rainy
TXN-105799,2024-03-07,S-001,ART-00001,4,4900.49,TRY,0.0,CUST-000281,Humid
TXN-105883,2024-03-07,S-002,ART-00027,2,1304.65,TRY,0.0,CUST-001092,Cloudy
TXN-109783,2024-03-11,S-001,ART-00026,3,819.23,TRY,0.0,CUST-001432,Cold
TXN-111349,2024-03-12,S-005,ART-00067,1,53.6,TRY,0.0,CUST-001228,Sunny
TXN-123032,2024-03-25,S-002,ART-00027,3,1302.49,TRY,9.5,CUST-000230,Humid
TXN-118566,2024-03-20,S-003,ART-00040,1,525343.0,KRS,0.0,CUST-001418,Hot
TXN-124983,2024-03-28,S-001,ART-00019,2,462.47,TRY,0.0,CUST-001233,Sunny
TXN-117858,2024-03-19,S-004,ART-00019,4,460.12,TRY,0.0,NA,Sunny
TXN-106104,2024-03-07,S-003,ART-00072,1,46300.0,KRS,5.4,CUST-001175,Hot
TXN-106749,2024-03-08,S-002,ART-00034,2,356.45,TRY,0.0,CUST-000930,Rainy
TXN-113010,2024-03-14,S-004,ART-00006,2,315.72,TRY,0.0,CUST-001355,Sunny
TXN-109083,2024-03-10,S-003,ART-00012,1,14456.0,KRS,0.0,CUST-000162,Sunny
TXN-128541,2024-03-31,S-005,ART-00157,1,1122.99,TRY,9.4,CUST-001440,Cold
TXN-122322,2024-03-24,S-004,ART-00006,2,323.22,TRY,26.5,CUST-000469,Cloudy
TXN-115967,2024-03-17,S-004,ART-00030,1,2936.21,TRY,31.4,CUST-001430,Sunny
TXN-125191,2024-03-28,S-002,ART-00020,1,2705.27,TRY,5.2,CUST-000237,Cloudy
TXN-105541,2024-03-06,S-005,ART-00012,3,134.51,TRY,11.0,CUST-000152,Humid
TXN-100422,2024-03-01,S-004,ART-00061,5,2836.83,TRY,9.7,CUST-001431,Humid
TXN-116082,2024-03-17,S-004,ART-00026,1,797.92,TRY,35.3,CUST-000913,Cold
TXN-118691,2024-03-20,S-004,ART-00008,1,333.77,TRY,0.0,CUST-001425,Cloudy
TXN-116556,2024-03-18,S-002,ART-00004,2,652.01,TRY,0.0,,Rainy
TXN-103957,2024-03-04,S-005,ART-00036,2,65.8,TRY,0.0,NULL,Sunny
TXN-105607,2024-03-06,S-005,ART-00025,2,3319.22,TRY,0.0,CUST-000143,Sunny
TXN-125789,2024-03-29,S-001,ART-00027,1,1302.0,TRY,0.0,CUST-000141,Cold
TXN-111381,2024-03-12,S-005,ART-00109,1,1480.81,TRY,0.0,CUST-001343,Humid
TXN-101726,2024-03-02,S-004,ART-00093,4,672.2,TRY,13.9,CUST-000418,Humid
TXN-101185,2024-03-02,S-002,ART-00013,2,516.51,TRY,7.5,CUST-000023,Rainy
TXN-109975,2024-03-11,S-002,ART-00197,3,594.46,TRY,0.0,CUST-001371,Rainy
TXN-116789,2024-03-18,S-003,ART-00141,3,59007.0,KRS,26.1,CUST-000167,Cold
TXN-122510,2024-03-24,S-005,ART-00039,3,727.48,TRY,0.0,CUST-001124,Humid
TXN-100905,2024-03-02,S-001,ART-00026,1,784.98,TRY,0.0,CUST-001014,Cloudy
TXN-119879,2024-03-22,S-002,ART-00021,1,6645.85,TRY,7.9,CUST-000413,Sunny
TXN-108347,2024-03-09,S-005,ART-00036,2,68.32,TRY,0.0,CUST-000088,Cold
TXN-117246,2024-03-19,S-001,ART-00042,1,138.47,TRY,0.0,NULL,Cold
TXN-107798,2024-03-09,S-002,ART-00027,1,1285.54,TRY,0.0,CUST-001211,Hot
TXN-106090,2024-03-07,S-003,ART-00011,4,24051.0,KRS,0.0,,Rainy
TXN-102081,2024-03-03,S-002,ART-00154,1,2322.47,TRY,6.7,CUST-000447,Humid
TXN-107929,2024-03-09,S-003,ART-00036,1,6608.0,KRS,6.3,CUST-001451,Humid
TXN-113854,2024-03-15,S-004,ART-00086,4,198.69,TRY,9.2,CUST-000501,Cold
TXN-125011,2024-03-28,S-001,ART-00011,3,239.3,TRY,0.0,CUST-000953,Rainy
TXN-107934,2024-03-09,S-003,ART-00033,4,36073.0,KRS,0.0,CUST-001130,Cloudy
TXN-110847,2024-03-12,S-002,ART-00028,3,100.1,TRY,0.0,CUST-001080,Cold
TXN-112178,2024-03-13,S-004,ART-00089,2,3551.32,TRY,12.5,CUST-000540,Cold
TXN-109317,2024-03-10,S-004,ART-00018,2,383.99,TRY,0.0,CUST-001461,Rainy
TXN-128403,2024-03-31,S-004,ART-00024,1,536.89,TRY,0.0,CUST-000348,Cloudy
TXN-124853,2024-03-27,S-005,ART-00024,1,527.33,TRY,0.0,CUST-001379,Sunny
TXN-109928,2024-03-11,S-002,ART-00103,1,2011.64,TRY,0.0,CUST-000162,Humid
TXN-107212,2024-03-08,S-004,ART-00034,2,386.5,TRY,25.7,NA,Cloudy
TXN-121062,2024-03-23,S-003,ART-00016,1,31737.0,KRS,0.0,CUST-000168,Sunny
TXN-106534,2024-03-08,S-001,ART-00023,1,347.07,TRY,0.0,CUST-000434,Sunny
TXN-105210,06-03-2024,S-002,ART-00133,2,2941.14,TRY,0.0,CUST-000599,Cold
TXN-102647,2024-03-03,S-004,ART-00083,1,340.63,TRY,0.0,,Cloudy
TXN-110074,2024-03-11,S-002,ART-00029,1,582.26,TRY,13.5,CUST-000362,Rainy
TXN-116826,2024-03-18,S-003,ART-00016,3,29782.0,KRS,0.0,CUST-001328,Sunny
TXN-110623,2024-03-11,S-005,ART-00009,1,253.72,TRY,0.0,CUST-000237,Sunny
TXN-124729,2024-03-27,S-004,ART-00020,2,2699.79,TRY,11.3,CUST-000392,Cold
TXN-124331,2024-03-27,S-001,ART-00033,4,362.43,TRY,0.0,CUST-000537,Rainy
TXN-101479,2024-03-02,S-004,ART-00024,1,546.61,TRY,0.0,CUST-000354,Sunny
TXN-100693,2024-03-01,S-005,ART-00025,2,3323.17,TRY,0.0,NULL,Humid
TXN-124351,2024-03-27,S-001,ART-00024,1,549.5,TRY,0.0,CUST-000498,Cloudy
TXN-106366,2024-03-07,S-004,ART-00039,1,770.38,TRY,0.0,CUST-000033,Cold
TXN-125438,2024-03-28,S-004,ART-00039,1,720.82,TRY,0.0,CUST-000641,Humid
TXN-118540,2024-03-20,S-003,ART-00023,2,36456.0,KRS,22.6,CUST-000670,Humid
TXN-121570,2024-03-24,S-001,ART-00019,1,436.52,TRY,0.0,CUST-000838,Sunny
TXN-107371,2024-03-08,S-005,ART-00002,2,299.08,TRY,0.0,CUST-000656,Humid
TXN-101302,2024-03-02,S-002,ART-00140,2,390.76,TRY,0.0,CUST-000164,Hot
TXN-107838,2024-03-09,S-002,ART-00017,4,368.3,TRY,0.0,CUST-001007,Rainy
TXN-114878,2024-03-16,S-004,ART-00003,1,314.57,TRY,0.0,CUST-001028,Humid
TXN-103716,2024-03-04,S-004,ART-00031,1,870.41,TRY,14.9,CUST-000571,Sunny
TXN-124889,2024-03-27,S-005,ART-00024,1,551.27,TRY,33.6,CUST-001074,Hot
TXN-105038,2024-03-06,S-002,ART-00008,3,330.8,TRY,0.0,CUST-000960,Cloudy
TXN-104400,2024-03-05,S-003,ART-00038,1,117522.0,KRS,0.0,CUST-001160,Sunny
TXN-120007,2024-03-22,S-002,ART-00035,1,650.09,TRY,0.0,CUST-000894,Sunny
TXN-113841,2024-03-15,S-004,ART-00118,1,195.82,TRY,0.0,CUST-000977,Cold
TXN-120901,2024-03-23,S-002,ART-00018,1,378.52,TRY,0.0,CUST-000513,Humid
TXN-111295,2024-03-12,S-004,ART-00040,1,5196.96,TRY,15.8,N/A,Sunny
TXN-107355,2024-03-08,S-005,ART-00005,2,505.12,TRY,0.0,CUST-001015,Cloudy
TXN-116123,17-03-2024,S-004,ART-00006,4,322.6,TRY,0.0,CUST-000083,Hot
TXN-108751,2024-03-10,S-002,ART-00040,1,5067.6,TRY,14.6,CUST-000610,Humid
TXN-122698,2024-03-25,S-001,ART-00019,1,439.0,TRY,0.0,,Cold
TXN-101437,2024-03-02,S-003,ART-00006,1,32681.0,KRS,30.4,CUST-000250,Cold
TXN-100508,2024-03-01,S-004,ART-00027,1,1332.85,TRY,0.0,CUST-000386,Humid
TXN-121660,2024-03-24,S-002,ART-00038,4,1177.18,TRY,0.0,CUST-001267,Cold
TXN-116018,2024-03-17,S-004,ART-00007,1,687.56,TRY,0.0,CUST-000341,Sunny
TXN-122048,2024-03-24,S-003,ART-00036,1,6682.0,KRS,0.0,CUST-000598,Humid
TXN-105403,2024-03-06,S-004,ART-00189,2,490.72,TRY,10.3,CUST-000138,Cold
TXN-105931,2024-03-07,S-002,ART-00014,2,558.76,TRY,0.0,CUST-000791,Sunny
TXN-127534,2024-03-30,S-004,ART-00035,1,686.24,TRY,0.0,CUST-000032,Humid
TXN-108948,2024-03-10,S-002,ART-00016,1,321.68,TRY,0.0,CUST-000892,Humid
TXN-128570,2024-03-31,S-005,ART-00091,1,1236.99,TRY,0.0,NA,Rainy
TXN-118724,2024-03-20,S-004,ART-00015,1,500.42,TRY,24.3,NA,Cold
TXN-112243,13-03-2024,S-005,ART-00039,2,731.35,TRY,0.0,CUST-001443,Hot
TXN-117304,2024-03-19,S-001,ART-00034,1,358.38,TRY,0.0,CUST-000053,Cloudy
TXN-104387,05-03-2024,S-003,ART-00024,5,55346.0,KRS,0.0,CUST-001219,Humid
TXN-112745,2024-03-14,S-002,ART-00040,2,5244.38,TRY,8.5,CUST-001348,Humid
TXN-110311,2024-03-11,S-004,ART-00024,1,530.71,TRY,8.7,N/A,Hot
TXN-117668,2024-03-19,S-003,ART-00016,2,31408.0,KRS,0.0,CUST-000426,Rainy
TXN-125141,2024-03-28,S-002,ART-00008,4,342.46,TRY,0.0,CUST-000298,Humid
TXN-108694,2024-03-10,S-001,ART-00074,3,804.93,TRY,0.0,CUST-000082,Hot
TXN-117028,2024-03-18,S-004,ART-00030,4,3016.0,TRY,0.0,NULL,Sunny
TXN-101540,2024-03-02,S-004,ART-00015,1,466.86,TRY,15.9,CUST-001434,Cold
TXN-109122,10-03-2024,S-003,ART-00023,4,35924.0,KRS,0.0,CUST-001469,Rainy
TXN-101212,2024-03-02,S-002,ART-00081,-3,759.2,TRY,14.8,CUST-000812,Sunny
TXN-115285,2024-03-17,S-001,ART-00177,2,480.97,TRY,0.0,CUST-000324,Hot
TXN-124822,2024-03-27,S-004,ART-00039,2,761.03,TRY,0.0,CUST-000157,Humid
TXN-102561,2024-03-03,S-004,ART-00153,1,6177.3,TRY,0.0,CUST-000709,Cloudy
TXN-113108,2024-03-14,S-005,ART-00029,1,602.9,TRY,11.3,CUST-000812,Sunny
TXN-113030,2024-03-14,S-004,ART-00036,1,64.52,TRY,0.0,CUST-000690,Rainy
TXN-111570,2024-03-13,S-001,ART-00028,4,100.7,TRY,9.4,CUST-000997,Sunny
TXN-112669,2024-03-14,S-002,ART-00063,1,180.97,TRY,8.0,CUST-000433,Hot
