transaction_id,date,store_id,article_id,quantity,selling_price,currency,discount_pct,customer_id,weather_condition,reason,rule_id
TXN-101004,2024-03-02 00:00:00,S-002,ART-00003,-1,317.56,TRY,0.0,CUST-000517,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-118655,2024-03-20 00:00:00,S-004,ART-00024,-1,556.83,TRY,0.0,,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-111025,2024-03-12 00:00:00,S-003,ART-00012,-2,136.79,TRY,0.0,CUST-001307,Cold,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116051,2024-03-17 00:00:00,S-004,ART-00032,-1,451.75,TRY,10.2,,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112926,2024-03-14 00:00:00,S-003,ART-00035,-1,669.38,TRY,0.0,CUST-001357,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-124721,2024-03-27 00:00:00,S-004,ART-00038,-1,1189.63,TRY,38.8,,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106830,2024-03-08 00:00:00,S-002,ART-00023,-1,363.34,TRY,6.2,CUST-001234,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125543,2024-03-28 00:00:00,S-004,ART-00032,-1,471.98,TRY,10.5,CUST-000366,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-126041,2024-03-29 00:00:00,S-002,ART-00010,-2,291.58,TRY,17.0,CUST-000288,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104036,2024-03-05 00:00:00,S-001,ART-00023,-1,366.02,TRY,0.0,CUST-001087,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122087,2024-03-24 00:00:00,S-003,ART-00100,-1,2436.66,TRY,0.0,,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125645,2024-03-28 00:00:00,S-005,ART-00173,-1,1038.64,TRY,10.1,CUST-001051,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-126136,2024-03-29 00:00:00,S-003,ART-00009,-1,259.38,TRY,0.0,CUST-001200,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107177,2024-03-08 00:00:00,S-004,ART-00024,-1,556.65,TRY,7.3,CUST-001284,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125722,2024-03-29 00:00:00,S-001,ART-00004,-2,672.02,TRY,0.0,CUST-000421,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112212,2024-03-13 00:00:00,S-005,ART-00005,-3,521.25,TRY,0.0,CUST-000432,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121012,2024-03-23 00:00:00,S-003,ART-00129,-4,423.45,TRY,0.0,CUST-000889,Rainy,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104261,2024-03-05 00:00:00,S-002,ART-00129,-3,429.17,TRY,0.0,CUST-000232,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117968,2024-03-19 00:00:00,S-004,ART-00040,-3,5063.12,TRY,17.0,CUST-000038,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123035,2024-03-25 00:00:00,S-002,ART-00034,-3,360.1,TRY,0.0,CUST-000117,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110290,2024-03-11 00:00:00,S-004,ART-00032,-3,492.04,TRY,10.8,CUST-001122,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112916,2024-03-14 00:00:00,S-003,ART-00010,-1,297.56,TRY,0.0,CUST-000683,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106197,2024-03-07 00:00:00,S-004,ART-00026,-2,805.16,TRY,7.8,CUST-001143,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115246,2024-03-17 00:00:00,S-001,ART-00126,-1,475.77,TRY,0.0,CUST-000500,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102599,2024-03-03 00:00:00,S-004,ART-00013,-3,536.67,TRY,0.0,CUST-000069,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-111894,2024-03-13 00:00:00,S-003,ART-00016,-2,301.36,TRY,0.0,CUST-000836,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102424,2024-03-03 00:00:00,S-003,ART-00026,-1,840.4,TRY,7.2,CUST-001177,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117777,2024-03-19 00:00:00,S-004,ART-00033,-1,359.37,TRY,0.0,CUST-001000,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107361,2024-03-08 00:00:00,S-005,ART-00027,-2,1277.96,TRY,0.0,CUST-001427,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120258,2024-03-22 00:00:00,S-004,ART-00026,-3,827.19,TRY,0.0,CUST-000757,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102559,2024-03-03 00:00:00,S-004,ART-00138,-2,3197.1,TRY,0.0,CUST-001007,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114321,2024-03-16 00:00:00,S-002,ART-00022,-1,526.6,TRY,0.0,CUST-001339,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106413,2024-03-07 00:00:00,S-005,ART-00001,-4,4495.4,TRY,0.0,CUST-001279,Hot,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103189,2024-03-04 00:00:00,S-002,ART-00110,-1,3471.87,TRY,0.0,CUST-000445,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104163,2024-03-05 00:00:00,S-002,ART-00037,-1,320.23,TRY,0.0,CUST-000573,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125729,2024-03-29 00:00:00,S-001,ART-00027,-1,1319.97,TRY,0.0,CUST-000968,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110789,2024-03-12 00:00:00,S-001,ART-00011,-1,243.61,TRY,0.0,CUST-001110,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110548,2024-03-11 00:00:00,S-005,ART-00014,-1,549.46,TRY,0.0,CUST-000534,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-100973,2024-03-02 00:00:00,S-002,ART-00002,-3,325.0,TRY,0.0,CUST-001264,Cloudy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113338,2024-03-15 00:00:00,S-002,ART-00030,-1,3002.53,TRY,0.0,CUST-000215,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114236,2024-03-16 00:00:00,S-002,ART-00036,-2,66.88,TRY,9.8,CUST-000078,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103805,2024-03-04 00:00:00,S-004,ART-00017,-1,370.95,TRY,9.2,,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101670,2024-03-02 00:00:00,S-004,ART-00018,-2,387.46,TRY,0.0,CUST-001301,Cold,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119089,2024-03-21 00:00:00,S-002,ART-00033,-3,350.62,TRY,0.0,CUST-001367,Cloudy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102553,2024-03-03 00:00:00,S-004,ART-00026,-2,806.48,TRY,0.0,CUST-001041,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106946,2024-03-08 00:00:00,S-003,ART-00033,-1,367.57,TRY,26.6,CUST-000344,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-108852,2024-03-10 00:00:00,S-002,ART-00029,-1,579.35,TRY,0.0,CUST-001090,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109706,2024-03-10 00:00:00,S-005,ART-00006,-1,344.69,TRY,9.0,CUST-000069,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-100589,2024-03-01 00:00:00,S-004,ART-00127,-1,648.65,TRY,0.0,CUST-000697,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112939,2024-03-14 00:00:00,S-004,ART-00028,-1,105.32,TRY,0.0,CUST-000297,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114865,2024-03-16 00:00:00,S-004,ART-00016,-2,316.24,TRY,0.0,CUST-001372,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122861,2024-03-25 00:00:00,S-002,ART-00017,-2,376.74,TRY,0.0,CUST-001120,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123223,2024-03-25 00:00:00,S-004,ART-00030,-2,3060.21,TRY,0.0,CUST-000116,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120498,2024-03-22 00:00:00,S-005,ART-00014,-3,548.25,TRY,0.0,CUST-000530,Cloudy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120908,2024-03-23 00:00:00,S-002,ART-00019,-3,426.3,TRY,12.0,CUST-000880,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127591,2024-03-30 00:00:00,S-005,ART-00169,-1,1928.86,TRY,0.0,,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120605,2024-03-23 00:00:00,S-001,ART-00031,-3,908.54,TRY,0.0,CUST-000907,Rainy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102103,2024-03-03 00:00:00,S-002,ART-00025,-3,3199.71,TRY,0.0,,Rainy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127692,2024-03-30 00:00:00,S-005,ART-00170,-3,3669.22,TRY,10.1,CUST-001234,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127835,2024-03-31 00:00:00,S-001,ART-00151,-3,428.56,TRY,0.0,CUST-000767,Cloudy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105370,2024-03-06 00:00:00,S-004,ART-00090,-1,332.7,TRY,0.0,CUST-001251,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104234,2024-03-05 00:00:00,S-002,ART-00032,-3,481.84,TRY,0.0,CUST-000632,Sunny,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101474,2024-03-02 00:00:00,S-004,ART-00024,-1,551.2,TRY,0.0,CUST-000154,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112124,2024-03-13 00:00:00,S-004,ART-00028,-4,101.19,TRY,0.0,CUST-001187,Humid,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-111220,2024-03-12 00:00:00,S-004,ART-00137,-4,4013.81,TRY,0.0,CUST-001420,Humid,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104504,2024-03-05 00:00:00,S-004,ART-00039,-5,702.72,TRY,20.6,CUST-000578,Hot,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121230,2024-03-23 00:00:00,S-004,ART-00008,-1,335.34,TRY,0.0,CUST-000294,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125481,2024-03-28 00:00:00,S-004,ART-00023,-1,357.97,TRY,12.6,CUST-000423,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104093,2024-03-05 00:00:00,S-001,ART-00011,-1,256.85,TRY,0.0,CUST-000028,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102109,2024-03-03 00:00:00,S-002,ART-00030,-2,2882.16,TRY,0.0,CUST-000029,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125582,2024-03-28 00:00:00,S-005,ART-00157,-1,1087.84,TRY,13.5,CUST-000384,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113529,2024-03-15 00:00:00,S-002,ART-00027,-3,1258.61,TRY,0.0,CUST-000327,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116331,2024-03-17 00:00:00,S-005,ART-00012,-1,131.88,TRY,0.0,CUST-000565,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116183,2024-03-17 00:00:00,S-005,ART-00020,-3,2582.58,TRY,0.0,CUST-001201,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112121,2024-03-13 00:00:00,S-004,ART-00126,-1,482.24,TRY,0.0,CUST-001302,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123367,2024-03-25 00:00:00,S-004,ART-00013,-1,522.69,TRY,0.0,CUST-001144,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-124114,2024-03-26 00:00:00,S-004,ART-00026,-2,822.99,TRY,37.7,,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-126614,2024-03-29 00:00:00,S-099,ART-00010,-3,320.43,TRY,0.0,CUST-000091,Rainy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110142,2024-03-11 00:00:00,S-003,ART-00028,-1,98.87,TRY,7.5,CUST-000772,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121240,2024-03-23 00:00:00,S-004,ART-00039,-1,708.42,TRY,0.0,CUST-001270,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117609,2024-03-19 00:00:00,S-003,ART-00168,-2,4966.07,TRY,19.0,,Cold,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117258,2024-03-19 00:00:00,S-001,ART-00003,-3,325.0,TRY,16.0,,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103897,2024-03-04 00:00:00,S-005,ART-00016,-1,300.21,TRY,0.0,CUST-001333,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112199,2024-03-13 00:00:00,S-005,ART-00083,-1,328.38,TRY,0.0,CUST-000531,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-111385,2024-03-12 00:00:00,S-005,ART-00010,-2,303.2,TRY,0.0,CUST-000970,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117644,2024-03-19 00:00:00,S-003,ART-00030,-1,2847.93,TRY,0.0,CUST-000902,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120949,2024-03-23 00:00:00,S-002,ART-00025,-1,3473.51,TRY,0.0,,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-100213,2024-03-01 00:00:00,S-002,ART-00028,-1,98.31,TRY,0.0,CUST-001479,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116618,2024-03-18 00:00:00,S-002,ART-00175,-1,287.92,TRY,11.5,CUST-000767,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104382,2024-03-05 00:00:00,S-003,ART-00038,-4,1109.47,TRY,0.0,CUST-001050,Sunny,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105276,2024-03-06 00:00:00,S-003,ART-00003,-1,320.55,TRY,0.0,,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-100562,2024-03-01 00:00:00,S-004,ART-00028,-1,106.25,TRY,0.0,CUST-000642,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119292,2024-03-21 00:00:00,S-003,ART-00012,-1,131.83,TRY,13.2,CUST-000640,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121642,2024-03-24 00:00:00,S-002,ART-00030,-1,3073.86,TRY,0.0,CUST-000836,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101222,2024-03-02 00:00:00,S-002,ART-00036,-3,68.31,TRY,0.0,CUST-000263,Sunny,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105425,2024-03-06 00:00:00,S-004,ART-00120,-1,646.25,TRY,0.0,CUST-001236,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117033,2024-03-18 00:00:00,S-004,ART-00024,-2,563.27,TRY,0.0,CUST-001196,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107028,2024-03-08 00:00:00,S-003,ART-00037,-4,302.74,TRY,38.8,,Humid,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113187,2024-03-14 00:00:00,S-005,ART-00021,-1,7090.78,TRY,0.0,CUST-000483,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120791,2024-03-23 00:00:00,S-002,ART-00036,-2,63.19,TRY,0.0,,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110304,2024-03-11 00:00:00,S-004,ART-00100,-3,2589.17,TRY,0.0,CUST-001117,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117398,2024-03-19 00:00:00,S-002,ART-00017,-1,382.27,TRY,0.0,CUST-001429,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117349,2024-03-19 00:00:00,S-002,ART-00020,-5,2607.21,TRY,15.9,CUST-000925,Cold,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117137,2024-03-18 00:00:00,S-005,ART-00021,-1,6770.67,TRY,0.0,CUST-000331,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109826,2024-03-11 00:00:00,S-001,ART-00033,-1,367.02,TRY,13.6,CUST-001419,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102074,2024-03-03 00:00:00,S-002,ART-00026,-3,792.14,TRY,0.0,,Sunny,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103933,2024-03-04 00:00:00,S-005,ART-00027,-1,1240.15,TRY,0.0,CUST-000142,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116485,2024-03-18 00:00:00,S-001,ART-00028,-2,104.83,TRY,8.0,CUST-000895,Cold,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105492,2024-03-06 00:00:00,S-004,ART-00019,-1,457.61,TRY,0.0,CUST-001426,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125986,2024-03-29 00:00:00,S-002,ART-00016,-2,314.19,TRY,0.0,CUST-000411,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122996,2024-03-25 00:00:00,S-002,ART-00028,-4,106.38,TRY,9.7,CUST-000290,Cold,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112225,2024-03-13 00:00:00,S-005,ART-00014,-1,527.49,TRY,20.5,CUST-001206,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115168,2024-03-16 00:00:00,S-005,ART-00032,-1,495.39,TRY,36.3,CUST-000586,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127820,2024-03-31 00:00:00,S-001,ART-00003,-3,329.68,TRY,13.7,CUST-000697,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104355,2024-03-05 00:00:00,S-003,ART-00174,-5,4941.21,TRY,0.0,CUST-000443,Sunny,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101037,2024-03-02 00:00:00,S-002,ART-00034,-1,359.63,TRY,0.0,CUST-000502,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104164,2024-03-05 00:00:00,S-002,ART-00013,-2,514.19,TRY,6.1,CUST-001133,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120757,2024-03-23 00:00:00,S-002,ART-00017,-1,380.73,TRY,0.0,CUST-001399,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112154,2024-03-13 00:00:00,S-004,ART-00176,-3,521.71,TRY,0.0,CUST-000775,Cloudy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114018,2024-03-15 00:00:00,S-005,ART-00006,-3,328.57,TRY,0.0,CUST-000227,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109258,2024-03-10 00:00:00,S-003,ART-00030,-2,2793.03,TRY,0.0,CUST-001039,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107368,2024-03-08 00:00:00,S-005,ART-00013,-1,518.29,TRY,0.0,CUST-000564,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-111469,2024-03-13 00:00:00,S-001,ART-00034,-3,354.4,TRY,0.0,,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122547,2024-03-24 00:00:00,S-005,ART-00031,-1,912.44,TRY,0.0,CUST-000155,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103566,2024-03-04 00:00:00,S-003,ART-00008,-1,338.76,TRY,0.0,CUST-000784,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102119,2024-03-03 00:00:00,S-002,ART-00017,-2,360.12,TRY,0.0,CUST-000745,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-128327,2024-03-31 00:00:00,S-004,ART-00020,-1,2691.51,TRY,0.0,CUST-000563,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114895,2024-03-16 00:00:00,S-004,ART-00143,-2,534.79,TRY,0.0,CUST-000604,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127827,2024-03-31 00:00:00,S-001,ART-00035,-1,678.94,TRY,12.3,CUST-001206,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115512,2024-03-17 00:00:00,S-002,ART-00032,-2,479.81,TRY,0.0,,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103085,2024-03-04 00:00:00,S-001,ART-00024,-1,512.66,TRY,0.0,CUST-000025,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114623,2024-03-16 00:00:00,S-004,ART-00167,-1,713.51,TRY,0.0,CUST-000429,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109282,2024-03-10 00:00:00,S-004,ART-00029,-1,585.68,TRY,0.0,CUST-000361,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107877,2024-03-09 00:00:00,S-003,ART-00021,-3,6742.36,TRY,0.0,CUST-001305,Rainy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101690,2024-03-02 00:00:00,S-004,ART-00015,-1,456.63,TRY,0.0,CUST-000419,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101212,2024-03-02 00:00:00,S-002,ART-00081,-3,759.2,TRY,14.8,CUST-000812,Sunny,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-108436,2024-03-09 00:00:00,S-005,ART-00019,-1,434.08,TRY,0.0,CUST-000073,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109270,2024-03-10 00:00:00,S-004,ART-00018,-1,400.07,TRY,0.0,CUST-000499,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120424,2024-03-22 00:00:00,S-004,ART-00022,-1,526.23,TRY,0.0,CUST-000216,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114390,2024-03-16 00:00:00,S-002,ART-00007,-1,697.35,TRY,0.0,CUST-001241,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109463,2024-03-10 00:00:00,S-004,ART-00025,-2,3264.67,TRY,0.0,CUST-001135,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119163,2024-03-21 00:00:00,S-002,ART-00096,-1,437.95,TRY,0.0,CUST-000440,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117794,2024-03-19 00:00:00,S-004,ART-00023,-2,356.05,TRY,0.0,CUST-000075,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
